Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I,Voltage_V,Resistance_Ohm
2.442305e+01,4.879107e-02,-1.064654e+05,1.064654e+05,1.157558e+01,2.201614e-03,-5.957131e+00,5.595366e+04
2.454161e+01,3.479188e-02,-1.064731e+05,1.064731e+05,1.157565e+01,7.949286e-04,-5.957660e+00,5.595458e+04
2.466017e+01,2.399352e-02,-1.063816e+05,1.063816e+05,1.157479e+01,-1.271696e-04,-5.958067e+00,5.600655e+04
2.477872e+01,2.600962e-02,-1.063190e+05,1.063190e+05,1.157420e+01,-4.764838e-04,-5.957991e+00,5.603881e+04
2.489728e+01,3.294349e-02,-1.063101e+05,1.063101e+05,1.157412e+01,4.259474e-04,-5.957729e+00,5.604107e+04
2.501584e+01,4.808234e-02,-1.063107e+05,1.063107e+05,1.157412e+01,1.828849e-03,-5.957158e+00,5.603536e+04
2.513440e+01,4.932686e-02,-1.064016e+05,1.064016e+05,1.157498e+01,3.075562e-03,-5.957111e+00,5.598703e+04
2.525296e+01,3.936071e-02,-1.064562e+05,1.064562e+05,1.157549e+01,3.545274e-03,-5.957487e+00,5.596187e+04
2.537152e+01,3.958905e-02,-1.065509e+05,1.065509e+05,1.157638e+01,3.304731e-03,-5.957478e+00,5.591204e+04
2.549008e+01,3.582466e-02,-1.066010e+05,1.066010e+05,1.157685e+01,2.666119e-03,-5.957621e+00,5.588711e+04
2.560863e+01,4.040770e-02,-1.065956e+05,1.065956e+05,1.157680e+01,1.656688e-03,-5.957447e+00,5.588829e+04
2.572719e+01,3.957673e-02,-1.065936e+05,1.065936e+05,1.157678e+01,8.642377e-04,-5.957479e+00,5.588967e+04
2.584575e+01,3.725728e-02,-1.065904e+05,1.065904e+05,1.157675e+01,6.915795e-04,-5.957566e+00,5.589216e+04
2.596431e+01,4.418783e-02,-1.065941e+05,1.065941e+05,1.157678e+01,1.126627e-03,-5.957305e+00,5.588775e+04
2.608287e+01,4.900433e-02,-1.065941e+05,1.065941e+05,1.157678e+01,1.635404e-03,-5.957123e+00,5.588604e+04
2.620143e+01,4.432142e-02,-1.065923e+05,1.065923e+05,1.157677e+01,1.918871e-03,-5.957300e+00,5.588866e+04
2.631998e+01,4.657936e-02,-1.066892e+05,1.066892e+05,1.157768e+01,1.991992e-03,-5.957214e+00,5.583709e+04
2.643854e+01,4.921033e-02,-1.067442e+05,1.067442e+05,1.157819e+01,1.855439e-03,-5.957115e+00,5.580737e+04
2.655710e+01,4.195282e-02,-1.067439e+05,1.067439e+05,1.157819e+01,1.543000e-03,-5.957389e+00,5.581011e+04
2.667566e+01,3.627155e-02,-1.067436e+05,1.067436e+05,1.157818e+01,1.037748e-03,-5.957604e+00,5.581229e+04
2.679422e+01,4.727910e-02,-1.067433e+05,1.067433e+05,1.157818e+01,-1.935920e-04,-5.957188e+00,5.580856e+04
2.691278e+01,5.344591e-02,-1.067449e+05,1.067449e+05,1.157820e+01,-1.670228e-03,-5.956955e+00,5.580553e+04
2.703134e+01,4.062394e-02,-1.067455e+05,1.067455e+05,1.157820e+01,-2.830778e-03,-5.957439e+00,5.580975e+04
2.714989e+01,3.872922e-02,-1.067468e+05,1.067468e+05,1.157821e+01,-3.612041e-03,-5.957511e+00,5.580976e+04
2.726845e+01,4.226247e-02,-1.066495e+05,1.066495e+05,1.157730e+01,-4.010081e-03,-5.957377e+00,5.585943e+04
2.738701e+01,4.769960e-02,-1.064962e+05,1.064962e+05,1.157586e+01,-3.493547e-03,-5.957172e+00,5.593790e+04
2.750557e+01,4.322181e-02,-1.064392e+05,1.064392e+05,1.157533e+01,-2.377572e-03,-5.957341e+00,5.596943e+04
2.762413e+01,3.858708e-02,-1.064352e+05,1.064352e+05,1.157529e+01,-1.022871e-03,-5.957516e+00,5.597315e+04
2.774269e+01,4.083576e-02,-1.064311e+05,1.064311e+05,1.157525e+01,1.073145e-03,-5.957431e+00,5.597452e+04
2.786125e+01,4.168825e-02,-1.065267e+05,1.065267e+05,1.157615e+01,2.890818e-03,-5.957399e+00,5.592401e+04
2.797980e+01,4.258682e-02,-1.065841e+05,1.065841e+05,1.157669e+01,3.570798e-03,-5.957365e+00,5.589354e+04
2.809836e+01,2.659558e-02,-1.065885e+05,1.065885e+05,1.157673e+01,3.552180e-03,-5.957969e+00,5.589694e+04
2.821692e+01,3.836326e-02,-1.066882e+05,1.066882e+05,1.157767e+01,3.105372e-03,-5.957525e+00,5.584050e+04
2.833548e+01,4.687988e-02,-1.067424e+05,1.067424e+05,1.157817e+01,2.220213e-03,-5.957203e+00,5.580913e+04
2.845404e+01,5.114766e-02,-1.067416e+05,1.067416e+05,1.157817e+01,1.549443e-03,-5.957042e+00,5.580804e+04
2.857260e+01,5.317772e-02,-1.067419e+05,1.067419e+05,1.157817e+01,9.736188e-04,-5.956965e+00,5.580721e+04
2.869115e+01,5.140181e-02,-1.067413e+05,1.067413e+05,1.157816e+01,-8.145257e-04,-5.957032e+00,5.580813e+04
2.880971e+01,3.898582e-02,-1.067399e+05,1.067399e+05,1.157815e+01,-1.924980e-03,-5.957501e+00,5.581327e+04
2.892827e+01,4.760066e-02,-1.067381e+05,1.067381e+05,1.157813e+01,-2.180427e-03,-5.957176e+00,5.581113e+04
2.904683e+01,5.250681e-02,-1.067371e+05,1.067371e+05,1.157812e+01,-2.230147e-03,-5.956990e+00,5.580992e+04
2.916539e+01,4.616363e-02,-1.065400e+05,1.065400e+05,1.157628e+01,-2.590017e-03,-5.957230e+00,5.591541e+04
2.928395e+01,5.147944e-02,-1.065317e+05,1.065317e+05,1.157620e+01,-2.897921e-03,-5.957029e+00,5.591788e+04
2.940251e+01,5.477568e-02,-1.065870e+05,1.065870e+05,1.157672e+01,-2.810287e-03,-5.956905e+00,5.588772e+04
2.952106e+01,4.582946e-02,-1.065882e+05,1.065882e+05,1.157673e+01,-1.811676e-03,-5.957243e+00,5.589028e+04
2.963962e+01,5.215707e-02,-1.064908e+05,1.064908e+05,1.157581e+01,2.494987e-04,-5.957004e+00,5.593913e+04
2.975818e+01,5.444990e-02,-1.064387e+05,1.064387e+05,1.157532e+01,8.407752e-04,-5.956917e+00,5.596572e+04
2.987674e+01,5.797936e-02,-1.064398e+05,1.064398e+05,1.157533e+01,9.542778e-04,-5.956784e+00,5.596389e+04
2.999530e+01,6.709096e-02,-1.065395e+05,1.065395e+05,1.157627e+01,1.350357e-03,-5.956440e+00,5.590827e+04
3.011386e+01,6.357243e-02,-1.066926e+05,1.066926e+05,1.157771e+01,1.740695e-03,-5.956573e+00,5.582929e+04
3.023242e+01,5.977564e-02,-1.066491e+05,1.066491e+05,1.157730e+01,9.562038e-04,-5.956716e+00,5.585343e+04
3.035097e+01,6.482007e-02,-1.065961e+05,1.065961e+05,1.157680e+01,5.666498e-05,-5.956525e+00,5.587938e+04
3.046953e+01,5.778363e-02,-1.065967e+05,1.065967e+05,1.157681e+01,-6.910677e-04,-5.956791e+00,5.588159e+04
3.058809e+01,6.203227e-02,-1.065965e+05,1.065965e+05,1.157681e+01,-1.497799e-03,-5.956631e+00,5.588015e+04
3.070665e+01,6.720517e-02,-1.064977e+05,1.064977e+05,1.157588e+01,-1.523860e-03,-5.956435e+00,5.593016e+04
3.082521e+01,6.746523e-02,-1.065429e+05,1.065429e+05,1.157630e+01,-9.881799e-04,-5.956426e+00,5.590637e+04
3.094377e+01,6.504961e-02,-1.065963e+05,1.065963e+05,1.157680e+01,-3.692772e-04,-5.956517e+00,5.587919e+04
3.106232e+01,5.714274e-02,-1.064996e+05,1.064996e+05,1.157590e+01,-2.457987e-04,-5.956815e+00,5.593276e+04
3.118088e+01,5.213878e-02,-1.064463e+05,1.064463e+05,1.157540e+01,-2.686617e-04,-5.957004e+00,5.596253e+04
3.129944e+01,6.353847e-02,-1.065455e+05,1.065455e+05,1.157633e+01,-7.546702e-04,-5.956574e+00,5.590639e+04
3.141800e+01,5.973585e-02,-1.066015e+05,1.066015e+05,1.157685e+01,-3.731179e-04,-5.956717e+00,5.587834e+04
3.153656e+01,6.684878e-02,-1.065083e+05,1.065083e+05,1.157598e+01,5.926748e-04,-5.956449e+00,5.592473e+04
3.165512e+01,7.240764e-02,-1.064587e+05,1.064587e+05,1.157551e+01,9.110159e-04,-5.956239e+00,5.594882e+04
3.177368e+01,6.739803e-02,-1.064600e+05,1.064600e+05,1.157552e+01,2.365328e-04,-5.956428e+00,5.594993e+04
3.189223e+01,6.272594e-02,-1.065584e+05,1.065584e+05,1.157645e+01,3.759034e-04,-5.956605e+00,5.589988e+04
3.201079e+01,6.893363e-02,-1.066062e+05,1.066062e+05,1.157690e+01,1.142761e-03,-5.956370e+00,5.587262e+04
3.212935e+01,6.050331e-02,-1.066070e+05,1.066070e+05,1.157690e+01,1.270840e-03,-5.956688e+00,5.587522e+04
3.224791e+01,5.757565e-02,-1.065123e+05,1.065123e+05,1.157602e+01,9.506935e-04,-5.956799e+00,5.592591e+04
3.236647e+01,5.517736e-02,-1.065590e+05,1.065590e+05,1.157645e+01,4.512015e-04,-5.956890e+00,5.590226e+04
3.248503e+01,6.653884e-02,-1.066113e+05,1.066113e+05,1.157694e+01,-1.425591e-04,-5.956461e+00,5.587083e+04
3.260358e+01,7.029415e-02,-1.066092e+05,1.066092e+05,1.157692e+01,-6.420509e-04,-5.956319e+00,5.587060e+04
3.272214e+01,5.327679e-02,-1.066115e+05,1.066115e+05,1.157695e+01,-9.180588e-04,-5.956961e+00,5.587539e+04
3.284070e+01,4.975021e-02,-1.066142e+05,1.066142e+05,1.157697e+01,-1.064451e-03,-5.957095e+00,5.587527e+04
3.295926e+01,5.230096e-02,-1.065117e+05,1.065117e+05,1.157601e+01,-1.371203e-04,-5.956998e+00,5.592811e+04
3.307782e+01,5.434213e-02,-1.064582e+05,1.064582e+05,1.157551e+01,7.374025e-04,-5.956921e+00,5.595550e+04
3.319638e+01,6.904368e-02,-1.064626e+05,1.064626e+05,1.157555e+01,1.252516e-03,-5.956366e+00,5.594798e+04
3.331494e+01,6.492627e-02,-1.065693e+05,1.065693e+05,1.157655e+01,1.736739e-03,-5.956521e+00,5.589341e+04
3.343349e+01,5.907914e-02,-1.067288e+05,1.067288e+05,1.157805e+01,2.677393e-03,-5.956742e+00,5.581195e+04
3.355205e+01,5.241489e-02,-1.066959e+05,1.066959e+05,1.157774e+01,3.003597e-03,-5.956994e+00,5.583154e+04
3.367061e+01,6.430645e-02,-1.066514e+05,1.066514e+05,1.157732e+01,3.084635e-03,-5.956545e+00,5.585059e+04
3.378917e+01,6.989147e-02,-1.066532e+05,1.066532e+05,1.157734e+01,2.384863e-03,-5.956334e+00,5.584768e+04
3.390773e+01,5.586257e-02,-1.067469e+05,1.067469e+05,1.157822e+01,1.643190e-03,-5.956864e+00,5.580360e+04
3.402629e+01,5.523496e-02,-1.067918e+05,1.067918e+05,1.157864e+01,1.192444e-03,-5.956887e+00,5.578038e+04
3.414485e+01,6.264974e-02,-1.068825e+05,1.068825e+05,1.157949e+01,8.326113e-04,-5.956607e+00,5.573043e+04
3.426340e+01,6.165812e-02,-1.068349e+05,1.068349e+05,1.157904e+01,3.535349e-04,-5.956645e+00,5.575563e+04
3.438196e+01,5.845942e-02,-1.067863e+05,1.067863e+05,1.157859e+01,-3.070080e-04,-5.956766e+00,5.578210e+04
3.450052e+01,6.030578e-02,-1.066963e+05,1.066963e+05,1.157774e+01,-2.178517e-05,-5.956696e+00,5.582851e+04
3.461908e+01,6.653838e-02,-1.067466e+05,1.067466e+05,1.157821e+01,6.645119e-04,-5.956461e+00,5.579998e+04
3.473764e+01,6.950151e-02,-1.067923e+05,1.067923e+05,1.157864e+01,1.740287e-03,-5.956349e+00,5.577509e+04
3.485620e+01,8.179121e-02,-1.067908e+05,1.067908e+05,1.157863e+01,2.415860e-03,-5.955884e+00,5.577150e+04
3.497475e+01,7.805189e-02,-1.068876e+05,1.068876e+05,1.157953e+01,2.669135e-03,-5.956026e+00,5.572230e+04
3.509331e+01,6.391340e-02,-1.069430e+05,1.069430e+05,1.158005e+01,2.110133e-03,-5.956560e+00,5.569848e+04
3.521187e+01,7.354477e-02,-1.069414e+05,1.069414e+05,1.158004e+01,1.044269e-03,-5.956196e+00,5.569590e+04
3.533043e+01,7.729506e-02,-1.069396e+05,1.069396e+05,1.158002e+01,-1.024268e-04,-5.956054e+00,5.569552e+04
3.544899e+01,6.370849e-02,-1.069462e+05,1.069462e+05,1.158008e+01,-1.262618e-03,-5.956567e+00,5.569688e+04
3.556755e+01,7.055438e-02,-1.069444e+05,1.069444e+05,1.158006e+01,-1.260015e-03,-5.956309e+00,5.569537e+04
3.568611e+01,8.278823e-02,-1.068471e+05,1.068471e+05,1.157915e+01,-1.139258e-03,-5.955847e+00,5.574176e+04
3.580466e+01,8.081988e-02,-1.067998e+05,1.067998e+05,1.157871e+01,-6.666379e-04,-5.955921e+00,5.576715e+04
3.592322e+01,8.002547e-02,-1.068009e+05,1.068009e+05,1.157872e+01,9.458864e-05,-5.955951e+00,5.576684e+04
3.604178e+01,8.048342e-02,-1.069034e+05,1.069034e+05,1.157968e+01,8.808493e-04,-5.955934e+00,5.571323e+04
3.616034e+01,7.960124e-02,-1.068607e+05,1.068607e+05,1.157928e+01,1.609019e-03,-5.955967e+00,5.573581e+04
3.627890e+01,8.411570e-02,-1.069090e+05,1.069090e+05,1.157973e+01,1.636741e-03,-5.955797e+00,5.570904e+04
3.639746e+01,7.999259e-02,-1.069580e+05,1.069580e+05,1.158019e+01,6.400753e-04,-5.955952e+00,5.568495e+04
3.651602e+01,7.186512e-02,-1.069592e+05,1.069592e+05,1.158020e+01,-1.211822e-03,-5.956259e+00,5.568724e+04
3.663457e+01,7.355948e-02,-1.069535e+05,1.069535e+05,1.158015e+01,-1.993171e-03,-5.956195e+00,5.568956e+04
3.675313e+01,8.045447e-02,-1.069443e+05,1.069443e+05,1.158006e+01,-2.488536e-03,-5.955935e+00,5.569195e+04
3.687169e+01,9.705281e-02,-1.068330e+05,1.068330e+05,1.157902e+01,-1.986944e-03,-5.955308e+00,5.574409e+04
3.699025e+01,1.081407e-01,-1.066775e+05,1.066775e+05,1.157757e+01,-8.331080e-04,-5.954889e+00,5.582141e+04
3.710881e+01,1.025519e-01,-1.067219e+05,1.067219e+05,1.157798e+01,2.790473e-04,-5.955100e+00,5.580016e+04
3.722737e+01,9.173800e-02,-1.067842e+05,1.067842e+05,1.157857e+01,1.339659e-03,-5.955509e+00,5.577144e+04
3.734592e+01,9.641108e-02,-1.068941e+05,1.068941e+05,1.157959e+01,1.870415e-03,-5.955332e+00,5.571242e+04
3.746448e+01,9.680562e-02,-1.069532e+05,1.069532e+05,1.158015e+01,2.141974e-03,-5.955317e+00,5.568154e+04
3.758304e+01,1.049663e-01,-1.069426e+05,1.069426e+05,1.158005e+01,2.121308e-03,-5.955009e+00,5.568415e+04
3.770160e+01,1.062687e-01,-1.069357e+05,1.069357e+05,1.157998e+01,2.691041e-03,-5.954960e+00,5.568730e+04
3.782016e+01,1.036979e-01,-1.068421e+05,1.068421e+05,1.157911e+01,3.288609e-03,-5.955057e+00,5.573699e+04
3.793872e+01,1.124597e-01,-1.069064e+05,1.069064e+05,1.157971e+01,3.397279e-03,-5.954726e+00,5.570039e+04
3.805728e+01,9.983056e-02,-1.070639e+05,1.070639e+05,1.158118e+01,1.560191e-03,-5.955203e+00,5.562289e+04
3.817583e+01,8.809872e-02,-1.072175e+05,1.072175e+05,1.158261e+01,-2.082351e-03,-5.955646e+00,5.554733e+04
3.829439e+01,8.672341e-02,-1.072688e+05,1.072688e+05,1.158309e+01,-6.160911e-03,-5.955698e+00,5.552124e+04
3.841295e+01,8.586854e-02,-1.071590e+05,1.071590e+05,1.158207e+01,-9.515072e-03,-5.955730e+00,5.557842e+04
3.853151e+01,9.838468e-02,-1.067813e+05,1.067813e+05,1.157854e+01,-1.025073e-02,-5.955258e+00,5.577061e+04
3.865007e+01,1.144476e-01,-1.064093e+05,1.064093e+05,1.157505e+01,-7.745913e-03,-5.954651e+00,5.595987e+04
3.876863e+01,1.094264e-01,-1.062026e+05,1.062026e+05,1.157310e+01,-2.819893e-03,-5.954841e+00,5.607057e+04
3.888718e+01,1.038976e-01,-1.062731e+05,1.062731e+05,1.157377e+01,3.529209e-03,-5.955050e+00,5.603536e+04
3.900574e+01,1.003855e-01,-1.065465e+05,1.065465e+05,1.157634e+01,9.469006e-03,-5.955182e+00,5.589278e+04
3.912430e+01,1.018550e-01,-1.068751e+05,1.068751e+05,1.157942e+01,1.270523e-02,-5.955127e+00,5.572042e+04
3.924286e+01,1.131943e-01,-1.070969e+05,1.070969e+05,1.158149e+01,1.228005e-02,-5.954698e+00,5.560105e+04
3.936142e+01,1.080718e-01,-1.072738e+05,1.072738e+05,1.158314e+01,9.111292e-03,-5.954892e+00,5.551113e+04
3.947998e+01,1.118166e-01,-1.073343e+05,1.073343e+05,1.158370e+01,5.089804e-03,-5.954750e+00,5.547853e+04
3.959854e+01,1.116528e-01,-1.073359e+05,1.073359e+05,1.158372e+01,2.165794e-03,-5.954757e+00,5.547776e+04
3.971709e+01,1.127717e-01,-1.072443e+05,1.072443e+05,1.158286e+01,1.167196e-03,-5.954714e+00,5.552477e+04
3.983565e+01,1.279301e-01,-1.071913e+05,1.071913e+05,1.158237e+01,1.148302e-03,-5.954142e+00,5.554690e+04
3.995421e+01,1.256619e-01,-1.071882e+05,1.071882e+05,1.158234e+01,2.296161e-03,-5.954227e+00,5.554930e+04
4.007277e+01,1.269980e-01,-1.072828e+05,1.072828e+05,1.158322e+01,3.052405e-03,-5.954177e+00,5.549982e+04
4.019133e+01,1.294798e-01,-1.074220e+05,1.074220e+05,1.158452e+01,3.151936e-03,-5.954083e+00,5.542703e+04
4.030989e+01,1.217370e-01,-1.074680e+05,1.074680e+05,1.158495e+01,2.386751e-03,-5.954376e+00,5.540605e+04
4.042845e+01,1.124083e-01,-1.075621e+05,1.075621e+05,1.158582e+01,1.072526e-03,-5.954728e+00,5.536083e+04
4.054700e+01,1.150579e-01,-1.074836e+05,1.074836e+05,1.158509e+01,-5.234203e-04,-5.954628e+00,5.540033e+04
4.066556e+01,1.223225e-01,-1.073935e+05,1.073935e+05,1.158425e+01,-2.148095e-03,-5.954354e+00,5.544428e+04
4.078412e+01,1.202703e-01,-1.073574e+05,1.073574e+05,1.158392e+01,-2.476884e-03,-5.954431e+00,5.546364e+04
4.090268e+01,1.232009e-01,-1.073472e+05,1.073472e+05,1.158382e+01,-2.165360e-03,-5.954320e+00,5.546786e+04
4.102124e+01,1.130957e-01,-1.073363e+05,1.073363e+05,1.158372e+01,-1.539245e-03,-5.954702e+00,5.547704e+04
4.113980e+01,1.197290e-01,-1.072495e+05,1.072495e+05,1.158291e+01,-1.298007e-03,-5.954452e+00,5.551961e+04
4.125835e+01,1.242778e-01,-1.073145e+05,1.073145e+05,1.158352e+01,-1.747634e-03,-5.954280e+00,5.548437e+04
4.137691e+01,1.180031e-01,-1.073525e+05,1.073525e+05,1.158387e+01,-2.286326e-03,-5.954517e+00,5.546694e+04
4.149547e+01,1.167827e-01,-1.072663e+05,1.072663e+05,1.158307e+01,-2.481198e-03,-5.954563e+00,5.551198e+04
4.161403e+01,1.153734e-01,-1.072169e+05,1.072169e+05,1.158261e+01,-1.853353e-03,-5.954616e+00,5.553804e+04
4.173259e+01,1.087843e-01,-1.071311e+05,1.071311e+05,1.158181e+01,-1.377736e-03,-5.954865e+00,5.558486e+04
4.185115e+01,1.062761e-01,-1.070936e+05,1.070936e+05,1.158146e+01,-4.933723e-04,-5.954960e+00,5.560520e+04
4.196971e+01,1.046305e-01,-1.071059e+05,1.071059e+05,1.158157e+01,7.711159e-04,-5.955022e+00,5.559940e+04
4.208826e+01,1.070018e-01,-1.072159e+05,1.072159e+05,1.158260e+01,1.601328e-03,-5.954932e+00,5.554149e+04
4.220682e+01,1.251142e-01,-1.072653e+05,1.072653e+05,1.158306e+01,2.501824e-03,-5.954248e+00,5.550956e+04
4.232538e+01,1.221922e-01,-1.072659e+05,1.072659e+05,1.158307e+01,3.253614e-03,-5.954359e+00,5.551026e+04
4.244394e+01,1.238389e-01,-1.072788e+05,1.072788e+05,1.158319e+01,3.493040e-03,-5.954296e+00,5.550300e+04
4.256250e+01,1.186994e-01,-1.072853e+05,1.072853e+05,1.158325e+01,3.257315e-03,-5.954490e+00,5.550144e+04
4.268106e+01,1.154021e-01,-1.073653e+05,1.073653e+05,1.158399e+01,3.203696e-03,-5.954615e+00,5.546126e+04
4.279962e+01,1.185920e-01,-1.074816e+05,1.074816e+05,1.158507e+01,3.691788e-03,-5.954495e+00,5.540014e+04
4.291817e+01,1.088571e-01,-1.075184e+05,1.075184e+05,1.158542e+01,3.506922e-03,-5.954862e+00,5.538457e+04
4.303673e+01,1.105564e-01,-1.075186e+05,1.075186e+05,1.158542e+01,2.682883e-03,-5.954798e+00,5.538389e+04
4.315529e+01,1.143285e-01,-1.075188e+05,1.075188e+05,1.158542e+01,1.116743e-03,-5.954656e+00,5.538248e+04
4.327385e+01,1.153728e-01,-1.076364e+05,1.076364e+05,1.158651e+01,-3.397058e-04,-5.954616e+00,5.532160e+04
4.339241e+01,1.084327e-01,-1.075997e+05,1.075997e+05,1.158617e+01,-1.111664e-03,-5.954878e+00,5.534290e+04
4.351097e+01,1.133244e-01,-1.075448e+05,1.075448e+05,1.158566e+01,-1.164034e-03,-5.954693e+00,5.536943e+04
4.362952e+01,1.251355e-01,-1.074613e+05,1.074613e+05,1.158489e+01,-1.010997e-03,-5.954247e+00,5.540830e+04
4.374808e+01,1.307780e-01,-1.074262e+05,1.074262e+05,1.158456e+01,-8.835681e-04,-5.954034e+00,5.542441e+04
4.386664e+01,1.180905e-01,-1.074269e+05,1.074269e+05,1.158457e+01,4.595719e-04,-5.954513e+00,5.542854e+04
4.398520e+01,1.172920e-01,-1.075046e+05,1.075046e+05,1.158529e+01,1.312443e-03,-5.954544e+00,5.538871e+04
4.410376e+01,1.271243e-01,-1.075403e+05,1.075403e+05,1.158562e+01,1.540175e-03,-5.954172e+00,5.536691e+04
4.422232e+01,1.228277e-01,-1.075406e+05,1.075406e+05,1.158562e+01,1.136026e-03,-5.954335e+00,5.536825e+04
4.434088e+01,1.173690e-01,-1.076316e+05,1.076316e+05,1.158647e+01,5.616918e-04,-5.954541e+00,5.532334e+04
4.445943e+01,1.157393e-01,-1.075825e+05,1.075825e+05,1.158601e+01,4.002451e-04,-5.954602e+00,5.534919e+04
4.457799e+01,1.268283e-01,-1.075272e+05,1.075272e+05,1.158550e+01,2.206632e-04,-5.954183e+00,5.537374e+04
4.469655e+01,1.289257e-01,-1.075064e+05,1.075064e+05,1.158531e+01,4.309647e-04,-5.954104e+00,5.538373e+04
4.481511e+01,1.276700e-01,-1.075290e+05,1.075290e+05,1.158552e+01,7.349755e-04,-5.954152e+00,5.537253e+04
4.493367e+01,1.173070e-01,-1.076329e+05,1.076329e+05,1.158648e+01,1.459982e-03,-5.954543e+00,5.532271e+04
4.505223e+01,1.187026e-01,-1.075836e+05,1.075836e+05,1.158602e+01,1.808870e-03,-5.954490e+00,5.534756e+04
4.517078e+01,1.222930e-01,-1.076334e+05,1.076334e+05,1.158649e+01,1.207105e-03,-5.954355e+00,5.532070e+04
4.528934e+01,1.389138e-01,-1.076742e+05,1.076742e+05,1.158687e+01,6.547993e-04,-5.953727e+00,5.529389e+04
4.540790e+01,1.427342e-01,-1.076744e+05,1.076744e+05,1.158687e+01,3.752569e-04,-5.953583e+00,5.529247e+04
4.552646e+01,1.361938e-01,-1.076746e+05,1.076746e+05,1.158687e+01,5.026871e-05,-5.953830e+00,5.529468e+04
4.564502e+01,1.336281e-01,-1.075847e+05,1.075847e+05,1.158603e+01,-7.051263e-04,-5.953927e+00,5.534174e+04
4.576358e+01,1.283389e-01,-1.076347e+05,1.076347e+05,1.158650e+01,-1.150701e-03,-5.954126e+00,5.531793e+04
4.588214e+01,1.313736e-01,-1.076907e+05,1.076907e+05,1.158702e+01,-1.176047e-03,-5.954012e+00,5.528809e+04
4.600069e+01,1.339928e-01,-1.075925e+05,1.075925e+05,1.158611e+01,-1.099353e-03,-5.953913e+00,5.533764e+04
4.611925e+01,1.377454e-01,-1.075616e+05,1.075616e+05,1.158582e+01,-9.856887e-04,-5.953771e+00,5.535220e+04
4.623781e+01,1.382741e-01,-1.075532e+05,1.075532e+05,1.158574e+01,-1.393729e-03,-5.953751e+00,5.535636e+04
4.635637e+01,1.491371e-01,-1.075625e+05,1.075625e+05,1.158583e+01,-1.966412e-03,-5.953341e+00,5.534774e+04
4.647493e+01,1.330516e-01,-1.075539e+05,1.075539e+05,1.158575e+01,-1.548606e-03,-5.953948e+00,5.535782e+04
4.659349e+01,1.299020e-01,-1.075306e+05,1.075306e+05,1.158553e+01,-9.534816e-04,-5.954067e+00,5.537089e+04
4.671205e+01,1.403483e-01,-1.075071e+05,1.075071e+05,1.158531e+01,-8.520274e-04,-5.953673e+00,5.537935e+04
4.683060e+01,1.384883e-01,-1.073939e+05,1.073939e+05,1.158426e+01,-9.055554e-04,-5.953743e+00,5.543836e+04
4.694916e+01,1.362500e-01,-1.074531e+05,1.074531e+05,1.158481e+01,-1.987915e-04,-5.953828e+00,5.540859e+04
4.706772e+01,1.378227e-01,-1.075503e+05,1.075503e+05,1.158571e+01,1.085149e-03,-5.953768e+00,5.535798e+04
4.718628e+01,1.457325e-01,-1.074839e+05,1.074839e+05,1.158510e+01,2.320368e-03,-5.953469e+00,5.538939e+04
4.730484e+01,1.450359e-01,-1.074455e+05,1.074455e+05,1.158474e+01,3.196587e-03,-5.953496e+00,5.540946e+04
4.742340e+01,1.447120e-01,-1.075522e+05,1.075522e+05,1.158573e+01,2.954229e-03,-5.953508e+00,5.535457e+04
4.754195e+01,1.465185e-01,-1.076709e+05,1.076709e+05,1.158683e+01,2.646681e-03,-5.953440e+00,5.529294e+04
4.766051e+01,1.427583e-01,-1.077199e+05,1.077199e+05,1.158729e+01,2.649066e-03,-5.953582e+00,5.526909e+04
4.777907e+01,1.539893e-01,-1.077280e+05,1.077280e+05,1.158736e+01,2.018757e-03,-5.953158e+00,5.526100e+04
4.789763e+01,1.506131e-01,-1.077108e+05,1.077108e+05,1.158721e+01,8.508471e-04,-5.953285e+00,5.527100e+04
4.801619e+01,1.470298e-01,-1.077034e+05,1.077034e+05,1.158714e+01,-5.107319e-05,-5.953420e+00,5.527604e+04
4.813475e+01,1.442147e-01,-1.077038e+05,1.077038e+05,1.158714e+01,1.628692e-04,-5.953527e+00,5.527686e+04
4.825331e+01,1.406505e-01,-1.077041e+05,1.077041e+05,1.158714e+01,7.880154e-04,-5.953661e+00,5.527795e+04
4.837186e+01,1.461377e-01,-1.077044e+05,1.077044e+05,1.158715e+01,1.224074e-03,-5.953454e+00,5.527586e+04
4.849042e+01,1.472885e-01,-1.076865e+05,1.076865e+05,1.158698e+01,9.360218e-04,-5.953411e+00,5.528467e+04
4.860898e+01,1.440767e-01,-1.077854e+05,1.077854e+05,1.158790e+01,8.545928e-04,-5.953532e+00,5.523507e+04
4.872754e+01,1.596490e-01,-1.078315e+05,1.078315e+05,1.158832e+01,1.346636e-03,-5.952944e+00,5.520599e+04
4.884610e+01,1.483270e-01,-1.078130e+05,1.078130e+05,1.158815e+01,1.231833e-03,-5.953371e+00,5.521942e+04
4.896466e+01,1.509519e-01,-1.077170e+05,1.077170e+05,1.158726e+01,8.249142e-04,-5.953272e+00,5.526773e+04
4.908322e+01,1.634710e-01,-1.077673e+05,1.077673e+05,1.158773e+01,-2.343255e-04,-5.952799e+00,5.523752e+04
4.920177e+01,1.606688e-01,-1.078929e+05,1.078929e+05,1.158889e+01,-8.826391e-04,-5.952905e+00,5.517423e+04
