Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I
1.443206e+01,6.236437e-01,-2.719938e-02,2.719938e-02,-3.604561e+00,1.221848e+00
1.450315e+01,6.729862e-01,2.067076e-02,2.067076e-02,-3.879035e+00,-1.656179e+00
1.457425e+01,6.786168e-01,-6.722255e-03,6.722255e-03,-5.002332e+00,-4.881164e-01
1.464534e+01,6.347859e-01,-4.051012e-02,4.051012e-02,-3.206203e+00,-1.110619e+00
1.471644e+01,7.284868e-01,-6.170136e-02,6.170136e-02,-2.785449e+00,-6.773505e-01
1.478753e+01,7.858134e-01,1.045928e-03,1.045928e-03,-6.862850e+00,-7.578612e-01
1.485862e+01,8.884691e-01,-4.868689e-02,4.868689e-02,-3.022345e+00,4.565387e-01
1.492972e+01,6.226004e-01,2.563697e-02,2.563697e-02,-3.663720e+00,4.224743e-01
1.500081e+01,7.479896e-01,1.041809e-02,1.041809e-02,-4.564211e+00,2.053664e+00
1.507191e+01,5.450226e-01,8.845620e-03,8.845620e-03,-4.727833e+00,3.481964e+00
1.514300e+01,6.466545e-01,-3.745353e-02,3.745353e-02,-3.284654e+00,3.805315e-01
1.521409e+01,7.052211e-01,-4.673267e-02,4.673267e-02,-3.063312e+00,6.137770e-01
1.528519e+01,6.713202e-01,-4.745965e-02,4.745965e-02,-3.047875e+00,1.561050e+00
1.535628e+01,5.713772e-01,-2.350362e-02,2.350362e-02,-3.750601e+00,5.947300e-01
1.542738e+01,7.580028e-01,2.409669e-02,2.409669e-02,-3.725681e+00,-4.141485e+00
1.549847e+01,7.929099e-01,-1.520864e-02,1.520864e-02,-4.185891e+00,-3.492503e+00
1.556956e+01,5.993817e-01,-5.427915e-02,5.427915e-02,-2.913615e+00,-4.717353e+00
1.564066e+01,7.409081e-01,2.622227e-02,2.622227e-02,-3.641146e+00,-1.868385e+00
1.571175e+01,8.594431e-01,-7.273518e-04,7.273518e-04,-7.226100e+00,-8.336240e-01
1.578284e+01,7.876575e-01,-2.000402e-02,2.000402e-02,-3.911822e+00,1.720320e-02
1.585394e+01,6.857114e-01,1.758030e-03,1.758030e-03,-6.343562e+00,7.556074e-01
1.592503e+01,8.461197e-01,-5.850956e-02,5.850956e-02,-2.838565e+00,3.535875e+00
1.599613e+01,7.324721e-01,-2.143957e-02,2.143957e-02,-3.842517e+00,3.219904e+00
1.606722e+01,7.654038e-01,-1.669252e-02,1.669252e-02,-4.092794e+00,8.751521e-01
1.613831e+01,6.484164e-01,-2.401207e-02,2.401207e-02,-3.729199e+00,2.185396e+00
1.620941e+01,8.708090e-01,-4.841669e-02,4.841669e-02,-3.027911e+00,-8.456023e-01
1.628050e+01,6.857911e-01,4.300926e-03,4.300926e-03,-5.448925e+00,8.310541e-01
1.635160e+01,4.623812e-01,-2.778701e-02,2.778701e-02,-3.583187e+00,4.494811e-01
1.642269e+01,5.635165e-01,-5.406393e-02,5.406393e-02,-2.917588e+00,-1.344901e-01
1.649378e+01,8.616225e-01,-1.413796e-02,1.413796e-02,-4.258892e+00,1.179848e-01
1.656488e+01,4.817822e-01,4.510838e-02,4.510838e-02,-3.098687e+00,7.795467e-01
1.663597e+01,8.142554e-01,-1.651162e-02,1.651162e-02,-4.103691e+00,-1.477584e+00
1.670707e+01,5.320723e-01,-1.704366e-02,1.704366e-02,-4.071977e+00,-8.156503e-01
1.677816e+01,7.729601e-01,2.653543e-02,2.653543e-02,-3.629274e+00,1.805322e-01
1.684925e+01,5.966019e-01,1.751584e-02,1.751584e-02,-4.044649e+00,5.652310e-01
1.692035e+01,7.257735e-01,1.246183e-02,1.246183e-02,-4.385085e+00,1.492433e+00
1.699144e+01,7.751536e-01,-3.549433e-02,3.549433e-02,-3.338382e+00,3.771633e-01
1.706254e+01,7.017905e-01,-2.345353e-02,2.345353e-02,-3.752734e+00,-3.703357e-02
1.713363e+01,8.407404e-01,-5.302549e-02,5.302549e-02,-2.936983e+00,1.937285e-01
1.720472e+01,7.187390e-01,-3.086198e-02,3.086198e-02,-3.478230e+00,-1.213861e+00
1.727582e+01,7.399553e-01,-1.116500e-02,1.116500e-02,-4.494971e+00,-7.183556e-01
1.734691e+01,7.494897e-01,2.055187e-02,2.055187e-02,-3.884803e+00,-4.565454e-01
1.741800e+01,8.129757e-01,-2.463471e-02,2.463471e-02,-3.703599e+00,2.864403e-02
1.748910e+01,6.651703e-01,-7.082607e-03,7.082607e-03,-4.950113e+00,-1.381506e+00
1.756019e+01,7.973703e-01,-6.577883e-02,6.577883e-02,-2.721457e+00,-1.494679e+00
1.763129e+01,6.728734e-01,2.100187e-02,2.100187e-02,-3.863144e+00,-2.796967e+00
1.770238e+01,7.891470e-01,-3.923521e-02,3.923521e-02,-3.238181e+00,-2.563392e+00
1.777347e+01,8.551799e-01,-2.132548e-03,2.132548e-03,-6.150438e+00,-4.808772e+00
1.784457e+01,8.069869e-01,7.490390e-03,7.490390e-03,-4.894134e+00,-3.633604e+00
1.791566e+01,7.313414e-01,5.272412e-03,5.272412e-03,-5.245267e+00,-3.553000e-01
1.798676e+01,6.290912e-01,1.048621e-02,1.048621e-02,-4.557694e+00,1.016614e+00
1.805785e+01,7.462060e-01,-5.024570e-04,5.024570e-04,-7.596000e+00,4.235335e+00
1.812894e+01,8.016660e-01,-3.462231e-02,3.462231e-02,-3.363257e+00,4.304608e+00
1.820004e+01,5.526929e-01,-2.991007e-02,2.991007e-02,-3.509560e+00,4.239681e+00
1.827113e+01,6.999757e-01,-1.340043e-02,1.340043e-02,-4.312469e+00,4.086678e+00
1.834223e+01,8.575989e-01,3.929910e-02,3.929910e-02,-3.236554e+00,4.875931e+00
1.841332e+01,3.266790e-01,5.210874e-02,5.210874e-02,-2.954423e+00,1.201323e+00
1.848441e+01,7.996094e-01,-2.088112e-02,2.088112e-02,-3.868910e+00,1.738704e+00
1.855551e+01,6.723118e-01,-3.809725e-02,3.809725e-02,-3.267613e+00,4.034253e-01
1.862660e+01,6.398984e-01,-7.223459e-02,7.223459e-02,-2.627836e+00,-1.493380e+00
1.869769e+01,6.859901e-01,-4.469974e-02,4.469974e-02,-3.107788e+00,-1.216619e+00
1.876879e+01,8.757784e-01,-6.173134e-02,6.173134e-02,-2.784964e+00,-1.135604e+00
1.883988e+01,8.365228e-01,-1.162577e-02,1.162577e-02,-4.454531e+00,-4.628198e+00
1.891098e+01,7.131613e-01,-1.376048e-02,1.376048e-02,-4.285955e+00,-3.861838e+00
1.898207e+01,6.262333e-01,3.665113e-02,3.665113e-02,-3.306311e+00,-2.959325e+00
1.905316e+01,7.611345e-01,2.054455e-02,2.054455e-02,-3.885160e+00,-1.833366e+00
1.912426e+01,8.455740e-01,1.129861e-03,1.129861e-03,-6.785661e+00,5.703887e-01
1.919535e+01,7.747930e-01,-2.412070e-02,2.412070e-02,-3.724685e+00,1.217221e+00
1.926645e+01,7.935055e-01,-1.118166e-02,1.118166e-02,-4.493480e+00,1.816876e+00
1.933754e+01,8.523884e-01,-1.621747e-02,1.621747e-02,-4.121667e+00,2.029109e+00
1.940863e+01,6.712504e-01,-3.284309e-02,3.284309e-02,-3.416014e+00,3.214473e+00
1.947973e+01,8.837368e-01,-3.472085e-02,3.472085e-02,-3.360415e+00,6.942780e-01
1.955082e+01,8.720330e-01,-3.515755e-02,3.515755e-02,-3.347916e+00,1.529824e+00
1.962192e+01,6.541707e-01,-8.642092e-03,8.642092e-03,-4.751111e+00,6.492623e-01
1.969301e+01,7.938786e-01,-3.504943e-02,3.504943e-02,-3.350996e+00,-1.235070e+00
1.976410e+01,8.652046e-01,-2.891293e-02,2.891293e-02,-3.543466e+00,-1.515057e+00
1.983520e+01,6.651498e-01,-5.076501e-02,5.076501e-02,-2.980548e+00,-9.041606e-01
1.990629e+01,8.301568e-01,2.564026e-02,2.564026e-02,-3.663591e+00,-9.269866e-01
1.997738e+01,8.610009e-01,6.796718e-03,6.796718e-03,-4.991315e+00,-1.806682e+00
2.004848e+01,8.301308e-01,1.252654e-02,1.252654e-02,-4.379906e+00,-4.083449e+00
2.011957e+01,6.685844e-01,-2.374620e-02,2.374620e-02,-3.740333e+00,-2.451881e+00
2.019067e+01,8.246869e-01,-1.081585e-02,1.081585e-02,-4.526742e+00,-2.801381e-01
2.026176e+01,6.550548e-01,-1.866270e-02,1.866270e-02,-3.981228e+00,1.757349e+00
2.033285e+01,6.355678e-01,-8.860378e-04,8.860378e-04,-7.028751e+00,1.640515e+00
2.040395e+01,5.963340e-01,-2.902147e-02,2.902147e-02,-3.539719e+00,5.263067e-01
2.047504e+01,5.862661e-01,-2.556877e-02,2.556877e-02,-3.666384e+00,-1.041527e-01
2.054614e+01,8.402211e-01,-4.383995e-02,4.383995e-02,-3.127210e+00,2.043704e-01
2.061723e+01,7.254968e-01,-2.649378e-02,2.649378e-02,-3.630845e+00,1.215781e+00
2.068832e+01,6.954699e-01,-5.984402e-03,5.984402e-03,-5.118599e+00,-5.897984e-01
2.075942e+01,7.454219e-01,-3.746759e-03,3.746759e-03,-5.586864e+00,7.013202e-01
2.083051e+01,6.907311e-01,1.717765e-02,1.717765e-02,-4.064146e+00,1.405110e+00
2.090161e+01,6.283509e-01,2.063380e-02,2.063380e-02,-3.880825e+00,2.544404e+00
2.097270e+01,6.403769e-01,-4.734083e-02,4.734083e-02,-3.050382e+00,3.000703e+00
2.104379e+01,8.659045e-01,-4.439030e-02,4.439030e-02,-3.114734e+00,2.128259e+00
2.111489e+01,7.430979e-01,-3.091574e-02,3.091574e-02,-3.476490e+00,-4.799829e-01
2.118598e+01,7.014670e-01,-2.629019e-02,2.629019e-02,-3.638559e+00,-3.821865e+00
2.125707e+01,6.895354e-01,-2.095867e-02,2.095867e-02,-3.865203e+00,-3.805505e+00
2.132817e+01,5.041481e-01,-3.077404e-02,3.077404e-02,-3.481084e+00,-3.842448e+00
2.139926e+01,6.316693e-01,-1.306991e-02,1.306991e-02,-4.337443e+00,-3.112786e+00
2.147036e+01,7.872358e-01,1.217635e-03,1.217635e-03,-6.710845e+00,-1.100880e+00
2.154145e+01,5.999573e-01,1.794553e-02,1.794553e-02,-4.020414e+00,1.133649e+00
2.161254e+01,7.177605e-01,-5.798205e-03,5.798205e-03,-5.150207e+00,8.034538e-01
2.168364e+01,6.914115e-01,-8.419459e-03,8.419459e-03,-4.777210e+00,2.174762e+00
2.175473e+01,6.215214e-01,-3.427847e-02,3.427847e-02,-3.373238e+00,1.092302e+00
2.182583e+01,8.160153e-01,-5.461588e-02,5.461588e-02,-2.907431e+00,-3.536756e-01
2.189692e+01,6.183379e-01,-5.648373e-03,5.648373e-03,-5.176388e+00,1.505806e+00
2.196801e+01,4.920065e-01,-1.545481e-02,1.545481e-02,-4.169835e+00,7.538314e-01
2.203911e+01,6.841705e-01,-2.771701e-03,2.771701e-03,-5.888294e+00,-1.961884e+00
2.211020e+01,6.966017e-01,-2.480000e-02,2.480000e-02,-3.696912e+00,-4.728663e-01
2.218130e+01,6.104788e-01,-6.194571e-02,6.194571e-02,-2.781497e+00,-2.593168e-01
2.225239e+01,5.645716e-01,2.139911e-02,2.139911e-02,-3.844406e+00,-3.464263e-01
2.232348e+01,5.457237e-01,2.291952e-03,2.291952e-03,-6.078352e+00,5.070824e-01
2.239458e+01,8.557356e-01,-2.535853e-02,2.535853e-02,-3.674640e+00,-4.699543e-01
2.246567e+01,6.873682e-01,3.371427e-03,3.371427e-03,-5.692419e+00,3.758105e-01
2.253677e+01,7.863048e-01,-2.079391e-02,2.079391e-02,-3.873095e+00,-1.269372e+00
2.260786e+01,5.992795e-01,-2.231760e-02,2.231760e-02,-3.802380e+00,-1.974835e+00
2.267895e+01,4.157284e-01,-2.976116e-02,2.976116e-02,-3.514551e+00,-1.742825e+00
2.275005e+01,6.537713e-01,-2.431911e-02,2.431911e-02,-3.716493e+00,-2.102904e-01
2.282114e+01,6.855735e-01,5.410368e-04,5.410368e-04,-7.522023e+00,-1.165924e+00
2.289223e+01,8.479149e-01,1.701246e-03,1.701246e-03,-6.376394e+00,-2.764624e+00
2.296333e+01,6.568889e-01,-4.006588e-02,4.006588e-02,-3.217230e+00,-7.665148e-02
2.303442e+01,4.232069e-01,-1.624942e-02,1.624942e-02,-4.119698e+00,1.610494e+00
2.310552e+01,6.847749e-01,1.275103e-02,1.275103e-02,-4.362143e+00,3.091806e+00
2.317661e+01,6.566237e-01,9.215073e-04,9.215073e-04,-6.989500e+00,1.362837e+00
2.324770e+01,8.386537e-01,-3.741619e-02,3.741619e-02,-3.285652e+00,-1.565187e+00
2.331880e+01,6.905902e-01,-1.021859e-02,1.021859e-02,-4.583546e+00,9.343280e-02
2.338989e+01,7.992679e-01,-8.083988e-03,8.083988e-03,-4.817870e+00,1.804636e+00
2.346099e+01,7.304732e-01,-2.328905e-02,2.328905e-02,-3.759772e+00,2.210051e+00
2.353208e+01,6.358753e-01,3.966274e-03,3.966274e-03,-5.529928e+00,3.751055e-01
2.360317e+01,6.510915e-01,-1.257517e-02,1.257517e-02,-4.376031e+00,1.645630e+00
2.367427e+01,7.240059e-01,-3.075906e-02,3.075906e-02,-3.481571e+00,1.939202e+00
2.374536e+01,5.452476e-01,-1.213712e-02,1.213712e-02,-4.411487e+00,1.078788e+00
2.381646e+01,6.615931e-01,-2.934112e-02,2.934112e-02,-3.528765e+00,1.807835e+00
2.388755e+01,7.493429e-01,1.865404e-02,1.865404e-02,-3.981693e+00,1.100561e+00
2.395864e+01,5.877545e-01,-2.801079e-02,2.801079e-02,-3.575166e+00,-4.420656e-01
2.402974e+01,6.196834e-01,-1.411121e-02,1.411121e-02,-4.260786e+00,-5.106437e-01
2.410083e+01,6.801072e-01,-2.353838e-02,2.353838e-02,-3.749123e+00,-8.303349e-01
2.417192e+01,7.359471e-01,-4.663194e-02,4.663194e-02,-3.065470e+00,2.593659e-01
2.424302e+01,6.666003e-01,-8.374582e-03,8.374582e-03,-4.782554e+00,8.844549e-01
2.431411e+01,8.385484e-01,-1.191065e-02,1.191065e-02,-4.430322e+00,1.655415e+00
2.438521e+01,7.539244e-01,-2.298521e-02,2.298521e-02,-3.772904e+00,5.433869e-01
2.445630e+01,5.460322e-01,-4.020866e-02,4.020866e-02,-3.213673e+00,7.076529e-02
2.452739e+01,6.147323e-01,-4.669087e-02,4.669087e-02,-3.064207e+00,3.395374e-01
2.459849e+01,5.914777e-01,-4.127760e-02,4.127760e-02,-3.187435e+00,-6.403066e-01
2.466958e+01,5.903905e-01,1.438582e-02,1.438582e-02,-4.241512e+00,-1.930063e+00
2.474068e+01,6.946612e-01,1.507973e-02,1.507973e-02,-4.194404e+00,-3.084067e+00
2.481177e+01,6.087512e-01,-1.265551e-02,1.265551e-02,-4.369663e+00,-3.187648e+00
2.488286e+01,6.561008e-01,-2.063246e-02,2.063246e-02,-3.880890e+00,-3.009863e+00
2.495396e+01,5.105911e-01,1.195917e-02,1.195917e-02,-4.426257e+00,-9.709403e-01
2.502505e+01,6.513577e-01,-6.083069e-03,6.083069e-03,-5.102246e+00,-7.963289e-01
2.509615e+01,6.985016e-01,6.647994e-03,6.647994e-03,-5.013440e+00,9.960739e-02
2.516724e+01,6.979059e-01,-4.747377e-03,4.747377e-03,-5.350163e+00,5.622901e-01
2.523833e+01,7.310579e-01,-2.275696e-02,2.275696e-02,-3.782884e+00,1.704852e+00
2.530943e+01,7.437366e-01,1.002907e-02,1.002907e-02,-4.602267e+00,3.071030e+00
2.538052e+01,6.486866e-01,1.864617e-02,1.864617e-02,-3.982114e+00,2.545439e+00
2.545161e+01,8.451272e-01,1.542148e-02,1.542148e-02,-4.171994e+00,6.357306e-01
2.552271e+01,7.121576e-01,-1.816035e-02,1.816035e-02,-4.008514e+00,2.976945e-02
2.559380e+01,6.367464e-01,-4.414637e-02,4.414637e-02,-3.120245e+00,6.041908e-01
2.566490e+01,7.537918e-01,-1.894615e-02,1.894615e-02,-3.966155e+00,-7.642109e-02
2.573599e+01,8.236320e-01,-5.147867e-03,5.147867e-03,-5.269173e+00,6.672682e-01
2.580708e+01,7.744242e-01,-2.954397e-02,2.954397e-02,-3.521876e+00,-4.800497e-01
2.587818e+01,7.303762e-01,-2.316454e-02,2.316454e-02,-3.765132e+00,2.235724e-01
2.594927e+01,6.370907e-01,-1.699487e-02,1.699487e-02,-4.074844e+00,-1.250906e+00
2.602037e+01,8.784025e-01,-4.079106e-02,4.079106e-02,-3.199292e+00,-1.778624e+00
2.609146e+01,7.116355e-01,-8.372329e-03,8.372329e-03,-4.782823e+00,-2.177042e+00
2.616255e+01,7.941632e-01,-4.217102e-02,4.217102e-02,-3.166022e+00,-1.111625e+00
2.623365e+01,6.308885e-01,-1.680807e-03,1.680807e-03,-6.388481e+00,9.698971e-02
2.630474e+01,4.986998e-01,5.866373e-03,5.866373e-03,-5.138519e+00,6.126740e-01
2.637584e+01,8.822969e-01,-2.560543e-02,2.560543e-02,-3.664951e+00,2.769776e+00
2.644693e+01,7.271104e-01,-2.050736e-02,2.050736e-02,-3.886971e+00,3.098857e+00
2.651802e+01,4.947685e-01,2.955607e-02,2.955607e-02,-3.521466e+00,4.658845e+00
2.658912e+01,6.829877e-01,-2.209603e-02,2.209603e-02,-3.812357e+00,9.889232e-01
2.666021e+01,7.391934e-01,-4.546768e-02,4.546768e-02,-3.090754e+00,-1.311638e+00
2.673130e+01,6.491734e-01,-4.814092e-02,4.814092e-02,-3.033623e+00,-1.531274e+00
2.680240e+01,7.193813e-01,-3.671120e-02,3.671120e-02,-3.304673e+00,-1.052536e+00
2.687349e+01,6.098482e-01,-7.532839e-03,7.532839e-03,-4.888483e+00,-1.622791e+00
2.694459e+01,7.678517e-01,9.895863e-03,9.895863e-03,-4.615638e+00,-1.790291e+00
2.701568e+01,7.522999e-01,-1.644452e-02,1.644452e-02,-4.107763e+00,-7.740401e-01
2.708677e+01,6.917101e-01,-4.091789e-02,4.091789e-02,-3.196188e+00,-1.821689e-01
2.715787e+01,4.420765e-01,-1.006161e-02,1.006161e-02,-4.599028e+00,1.853901e+00
2.722896e+01,8.057242e-01,-1.698706e-02,1.698706e-02,-4.075303e+00,1.110381e+00
2.730006e+01,5.483188e-01,-2.280710e-02,2.280710e-02,-3.780683e+00,4.171441e-01
2.737115e+01,6.724076e-01,-1.136586e-02,1.136586e-02,-4.477141e+00,3.479454e-01
2.744224e+01,7.618301e-01,-5.186551e-02,5.186551e-02,-2.959101e+00,9.062925e-01
2.751334e+01,7.405036e-01,-2.112867e-02,2.112867e-02,-3.857124e+00,-1.422412e-01
2.758443e+01,4.983111e-01,-2.051255e-02,2.051255e-02,-3.886718e+00,-5.441080e-02
2.765553e+01,6.244168e-01,-2.537849e-02,2.537849e-02,-3.673853e+00,-2.025016e+00
2.772662e+01,5.616945e-01,-1.767464e-02,1.767464e-02,-4.035624e+00,-2.635784e+00
2.779771e+01,5.522306e-01,-1.491297e-02,1.491297e-02,-4.205524e+00,-1.164183e+00
2.786881e+01,7.269768e-01,-2.872532e-02,2.872532e-02,-3.549976e+00,-5.167628e-01
2.793990e+01,6.852715e-01,-2.523641e-03,2.523641e-03,-5.982053e+00,7.207905e-01
2.801099e+01,4.239719e-01,-1.482144e-02,1.482144e-02,-4.211681e+00,1.232839e+00
2.808209e+01,5.099919e-01,2.187940e-02,2.187940e-02,-3.822210e+00,2.825567e-01
2.815318e+01,6.408584e-01,-2.249705e-02,2.249705e-02,-3.794371e+00,4.107048e-01
2.822428e+01,7.050313e-01,-4.449549e-02,4.449549e-02,-3.112367e+00,1.259850e+00
2.829537e+01,7.894821e-01,-1.909086e-02,1.909086e-02,-3.958546e+00,-1.627734e-01
2.836646e+01,7.039563e-01,-5.875604e-03,5.875604e-03,-5.136946e+00,-1.631318e+00
2.843756e+01,6.756317e-01,1.742490e-02,1.742490e-02,-4.049855e+00,-1.231172e+00
2.850865e+01,5.215622e-01,-1.722325e-02,1.722325e-02,-4.061495e+00,-1.547217e+00
2.857975e+01,5.251588e-01,-2.810205e-02,2.810205e-02,-3.571913e+00,-1.484885e+00
2.865084e+01,7.308144e-01,-5.346499e-03,5.346499e-03,-5.231313e+00,-4.164733e-01
2.872193e+01,5.454242e-01,-1.868054e-02,1.868054e-02,-3.980273e+00,-1.962856e+00
2.879303e+01,6.550557e-01,8.080196e-03,8.080196e-03,-4.818339e+00,-1.811155e+00
2.886412e+01,6.504764e-01,3.992524e-03,3.992524e-03,-5.523332e+00,-1.272719e+00
2.893522e+01,8.067578e-01,-1.839903e-02,1.839903e-02,-3.995457e+00,5.719355e-01
2.900631e+01,5.185820e-01,4.892150e-03,4.892150e-03,-5.320123e+00,1.734681e+00
2.907740e+01,7.584585e-01,7.343565e-03,7.343565e-03,-4.913931e+00,-2.068341e+00
2.914850e+01,8.268289e-01,-9.068181e-03,9.068181e-03,-4.702984e+00,-2.486160e-01
2.921959e+01,6.447038e-01,-1.686745e-02,1.686745e-02,-4.082370e+00,6.811686e-01
2.929069e+01,4.933150e-01,-5.710138e-02,5.710138e-02,-2.862927e+00,1.452070e+00
2.936178e+01,6.758407e-01,1.083474e-04,1.083474e-04,-9.130167e+00,1.385646e+00
2.943287e+01,5.323620e-01,-3.425530e-02,3.425530e-02,-3.373914e+00,1.116681e+00
2.950397e+01,5.755922e-01,-4.593139e-02,4.593139e-02,-3.080606e+00,1.310551e+00
2.957506e+01,6.515321e-01,1.057563e-02,1.057563e-02,-4.549203e+00,2.526115e+00
2.964615e+01,7.449656e-01,-1.974733e-02,1.974733e-02,-3.924737e+00,3.531073e+00
2.971725e+01,7.031650e-01,-1.357368e-02,1.357368e-02,-4.299623e+00,-2.204065e+00
2.978834e+01,6.230597e-01,-1.991747e-02,1.991747e-02,-3.916158e+00,-1.128235e+00
2.985944e+01,3.521069e-01,-3.318436e-02,3.318436e-02,-3.405677e+00,5.126023e-01
2.993053e+01,5.745140e-01,-6.837055e-03,6.837055e-03,-4.985398e+00,9.236521e-01
3.000162e+01,6.193278e-01,-7.675961e-03,7.675961e-03,-4.869662e+00,1.884235e-01
3.007272e+01,6.687597e-01,-2.383555e-02,2.383555e-02,-3.736577e+00,-7.585015e-02
3.014381e+01,8.160443e-01,-2.756111e-02,2.756111e-02,-3.591350e+00,6.090667e-01
3.021491e+01,6.242000e-01,-4.097695e-02,4.097695e-02,-3.194746e+00,1.485080e+00
3.028600e+01,6.804878e-01,7.757350e-03,7.757350e-03,-4.859114e+00,1.903734e-02
3.035709e+01,6.288824e-01,1.621414e-02,1.621414e-02,-4.121871e+00,-3.992882e-01
3.042819e+01,6.909883e-01,-2.888192e-02,2.888192e-02,-3.544539e+00,-7.485938e-01
3.049928e+01,6.077781e-01,-2.052833e-02,2.052833e-02,-3.885949e+00,-1.663231e+00
3.057038e+01,6.323013e-01,-1.079195e-02,1.079195e-02,-4.528955e+00,6.253489e-01
3.064147e+01,7.062937e-01,-3.199360e-02,3.199360e-02,-3.442219e+00,-8.294641e-01
3.071256e+01,7.235811e-01,-1.193701e-02,1.193701e-02,-4.428111e+00,-3.949659e-01
3.078366e+01,6.389207e-01,-4.582991e-03,4.582991e-03,-5.385403e+00,9.718071e-01
3.085475e+01,7.363005e-01,-5.427266e-02,5.427266e-02,-2.913735e+00,1.305857e+00
3.092584e+01,6.245523e-01,-8.608490e-03,8.608490e-03,-4.755006e+00,9.502496e-01
3.099694e+01,6.585332e-01,-2.636400e-02,2.636400e-02,-3.635756e+00,2.641346e+00
3.106803e+01,7.923968e-01,-3.909713e-02,3.909713e-02,-3.241706e+00,1.149544e+00
3.113913e+01,6.386411e-01,-2.148200e-02,2.148200e-02,-3.840540e+00,-1.186810e+00
3.121022e+01,7.227972e-01,-2.326309e-02,2.326309e-02,-3.760887e+00,-3.505958e-01
3.128131e+01,7.735611e-01,-6.426970e-02,6.426970e-02,-2.744667e+00,-2.700832e+00
3.135241e+01,7.968298e-01,-8.807208e-03,8.807208e-03,-4.732185e+00,-1.469446e+00
3.142350e+01,7.654787e-01,-1.097402e-02,1.097402e-02,-4.512224e+00,-1.509304e+00
3.149460e+01,6.309189e-01,1.831084e-02,1.831084e-02,-4.000262e+00,-1.787934e+00
3.156569e+01,8.791208e-01,4.661760e-03,4.661760e-03,-5.368362e+00,-1.230645e+00
3.163678e+01,6.743448e-01,-4.499103e-02,4.499103e-02,-3.101292e+00,1.325928e+00
3.170788e+01,6.711624e-01,-8.099900e-03,8.099900e-03,-4.815904e+00,1.483233e+00
3.177897e+01,6.458685e-01,-8.955035e-03,8.955035e-03,-4.715539e+00,3.745044e-02
3.185007e+01,6.084167e-01,1.588430e-02,1.588430e-02,-4.142424e+00,1.332635e+00
3.192116e+01,6.015716e-01,-3.418286e-02,3.418286e-02,-3.376031e+00,3.399135e-01
3.199225e+01,7.526397e-01,-2.710403e-02,2.710403e-02,-3.608073e+00,-9.352381e-01
3.206335e+01,7.400624e-01,-4.934312e-03,4.934312e-03,-5.311542e+00,-5.568608e-01
3.213444e+01,6.352185e-01,-3.962346e-02,3.962346e-02,-3.228334e+00,1.057457e-01
3.220553e+01,7.512133e-01,-2.316601e-02,2.316601e-02,-3.765069e+00,3.089844e-01
3.227663e+01,8.436016e-01,1.504538e-03,1.504538e-03,-6.499269e+00,1.321772e+00
3.234772e+01,7.598417e-01,-3.199544e-02,3.199544e-02,-3.442162e+00,-3.656895e-01
3.241882e+01,5.360933e-01,-5.387561e-02,5.387561e-02,-2.921077e+00,-1.986941e+00
3.248991e+01,3.897108e-01,-2.525503e-02,2.525503e-02,-3.678730e+00,-9.832110e-01
3.256100e+01,5.382031e-01,-2.579724e-02,2.579724e-02,-3.657488e+00,-5.193152e-02
3.263210e+01,6.806292e-01,-1.804686e-03,1.804686e-03,-6.317368e+00,-1.695485e+00
3.270319e+01,6.465618e-01,-8.273077e-03,8.273077e-03,-4.794749e+00,-5.530599e-01
3.277429e+01,8.300326e-01,-1.144436e-02,1.144436e-02,-4.470258e+00,-5.833102e-02
3.284538e+01,9.280979e-01,-1.519054e-02,1.519054e-02,-4.187082e+00,1.092947e-01
3.291647e+01,8.816403e-01,-2.676503e-02,2.676503e-02,-3.620659e+00,2.154237e+00
3.298757e+01,6.849801e-01,-2.348487e-02,2.348487e-02,-3.751399e+00,7.997543e-01
3.305866e+01,5.761622e-01,-5.680177e-03,5.680177e-03,-5.170773e+00,1.278894e+00
3.312976e+01,6.074202e-01,-5.887308e-03,5.887308e-03,-5.134956e+00,-8.335755e-01
3.320085e+01,5.515778e-01,2.949367e-02,2.949367e-02,-3.523580e+00,2.195746e-01
3.327194e+01,3.248068e-01,-2.258595e-02,2.258595e-02,-3.790427e+00,1.353733e+00
3.334304e+01,5.393001e-01,-4.475391e-02,4.475391e-02,-3.106576e+00,2.407095e+00
3.341413e+01,8.158047e-01,2.868804e-03,2.868804e-03,-5.853860e+00,5.816295e-01
3.348522e+01,4.633086e-01,4.167360e-02,4.167360e-02,-3.177887e+00,1.127012e-01
3.355632e+01,8.079717e-01,-2.880434e-02,2.880434e-02,-3.547229e+00,3.074649e-01
3.362741e+01,5.846736e-01,-3.169458e-02,3.169458e-02,-3.451610e+00,-6.324832e-01
3.369851e+01,5.294311e-01,9.349331e-03,9.349331e-03,-4.672451e+00,1.165904e+00
3.376960e+01,6.931693e-01,-4.302311e-02,4.302311e-02,-3.146018e+00,-3.957819e-01
3.384069e+01,6.155675e-01,-1.915412e-02,1.915412e-02,-3.955237e+00,1.061509e+00
3.391179e+01,5.901783e-01,-7.157043e-03,7.157043e-03,-4.939658e+00,2.053729e+00
3.398288e+01,6.598352e-01,-4.235806e-02,4.235806e-02,-3.161596e+00,1.215071e+00
3.405398e+01,8.750458e-01,-3.599209e-02,3.599209e-02,-3.324456e+00,2.109249e-01
3.412507e+01,7.103699e-01,-5.974859e-02,5.974859e-02,-2.817610e+00,5.869581e-01
