Distance,SEM_norm,I_raw,abs_I,ln_abs_I,deriv_ln_I
4.744933e+00,8.865575e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.286133e-16
4.836182e+00,8.788613e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.162287e-16
4.927430e+00,9.501192e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,7.997817e-17
5.018679e+00,9.980601e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.868599e-16
5.109928e+00,9.729159e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.643254e-16
5.201176e+00,9.750569e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.699887e-16
5.292425e+00,9.944732e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.384523e-16
5.383674e+00,9.912078e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.469525e-16
5.474923e+00,9.912219e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.080171e-16
5.566171e+00,9.451383e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.531491e-16
5.657420e+00,8.651942e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-6.103706e-17
5.748669e+00,9.354559e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,5.850167e-17
5.839917e+00,9.848140e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.055824e-17
5.931166e+00,9.655536e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,7.257716e-17
6.022415e+00,9.143386e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-7.855266e-17
6.113664e+00,8.855531e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.166429e-17
6.204912e+00,8.873958e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.345155e-16
6.296161e+00,8.417379e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.244474e-16
6.387410e+00,8.577498e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.506280e-16
6.478658e+00,9.305939e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.468715e-16
6.569907e+00,9.768516e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.239903e-18
6.661156e+00,9.663995e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.534736e-17
6.752404e+00,9.815944e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.797247e-16
6.843653e+00,9.995487e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.120217e-18
6.934902e+00,8.802131e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.519154e-16
7.026151e+00,8.679322e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.992797e-16
7.117399e+00,8.471743e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.111000e-16
7.208648e+00,9.278366e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.523810e-16
7.299897e+00,9.988694e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.608474e-17
7.391145e+00,9.864940e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.220011e-16
7.482394e+00,9.919152e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.133401e-16
7.573643e+00,9.922742e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.394268e-17
7.664892e+00,9.498227e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,5.915101e-16
7.756140e+00,9.583466e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.797645e-16
7.847389e+00,9.661388e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.707650e-16
7.938638e+00,9.576826e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.081040e-16
8.029886e+00,6.974858e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.138407e-17
8.121135e+00,7.501822e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.141272e-16
8.212384e+00,9.496631e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.326032e-16
8.303633e+00,9.980653e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.006896e-16
8.394881e+00,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.352673e-17
8.486130e+00,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,3.350196e-16
8.577379e+00,9.983251e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.760214e-16
8.668627e+00,9.989083e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.266038e-16
8.759876e+00,9.742219e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.529906e-16
8.851125e+00,8.930913e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.574849e-16
8.942373e+00,8.279345e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.806234e-16
9.033622e+00,9.250574e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.183283e-17
9.124871e+00,9.954225e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.199831e-17
9.216120e+00,9.389186e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.943611e-16
9.307368e+00,9.632911e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.700969e-16
9.398617e+00,9.752290e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.369561e-16
9.489866e+00,9.837927e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.636746e-16
9.581114e+00,9.856141e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.822079e-16
9.672363e+00,8.969642e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.704788e-16
9.763612e+00,8.744203e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.938496e-18
9.854861e+00,9.591978e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.425564e-16
9.946109e+00,9.917741e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.465524e-16
1.003736e+01,9.947047e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.378490e-16
1.012861e+01,9.997110e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.008602e-17
1.021986e+01,9.853774e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.925555e-16
1.031110e+01,9.803984e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.283593e-16
1.040235e+01,8.532669e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.551481e-16
1.049360e+01,8.715549e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.532658e-16
1.058485e+01,9.727348e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.276061e-16
1.067610e+01,9.933395e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.030859e-16
1.076735e+01,9.917360e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.155536e-16
1.085860e+01,9.756203e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,5.047148e-17
1.094985e+01,9.807294e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.141174e-16
1.104109e+01,9.133352e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.413041e-16
1.113234e+01,9.522989e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.114507e-16
1.122359e+01,9.342495e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.610461e-16
1.131484e+01,9.040345e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.553357e-16
1.140609e+01,7.308439e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.940239e-16
1.149734e+01,6.133995e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.645625e-16
1.158859e+01,8.160816e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.981729e-17
1.167983e+01,8.925863e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.071101e-16
1.177108e+01,9.207289e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.842022e-16
1.186233e+01,9.243668e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.735517e-16
1.195358e+01,9.574479e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.522029e-18
1.204483e+01,9.592902e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.031589e-16
1.213608e+01,9.620490e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.645273e-16
1.222733e+01,9.868352e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.155560e-16
1.231858e+01,9.982889e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,9.079089e-17
1.240982e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,-6.609368e-17
1.250107e+01,9.835146e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.935762e-16
1.259232e+01,9.904132e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,6.991192e-17
1.268357e+01,8.493535e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.150162e-16
1.277482e+01,9.149877e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.510085e-16
1.286607e+01,9.499140e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.329428e-16
1.295732e+01,9.636065e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-7.720401e-17
1.304857e+01,9.390881e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.991401e-16
1.313981e+01,8.779489e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.844260e-16
1.323106e+01,9.492255e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,7.187227e-18
1.332231e+01,9.672649e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.140057e-18
1.341356e+01,9.816494e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-6.786416e-17
1.350481e+01,9.406762e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.476951e-16
1.359606e+01,9.304922e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.779829e-16
1.368731e+01,9.797037e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-7.038484e-16
1.377856e+01,9.991939e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.394940e-16
1.386980e+01,8.875472e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.583578e-16
1.396105e+01,9.376221e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-7.141384e-17
1.405230e+01,9.934215e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.573440e-17
1.414355e+01,9.963442e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.393031e-16
1.423480e+01,9.830843e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.362691e-16
1.432605e+01,9.906201e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.202361e-16
1.441730e+01,9.644488e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.467733e-16
1.450854e+01,9.429219e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.170677e-16
1.459979e+01,9.765847e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.594247e-16
1.469104e+01,9.622774e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.843387e-16
1.478229e+01,9.536668e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.439057e-16
1.487354e+01,9.335214e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.562329e-17
1.496479e+01,9.714100e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.996575e-17
1.505604e+01,9.849547e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.003944e-16
1.514729e+01,9.881339e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-6.890692e-17
1.523853e+01,8.980730e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.210077e-16
1.532978e+01,8.833576e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.461078e-16
1.542103e+01,9.626831e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.400335e-16
1.551228e+01,9.547864e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.375469e-18
1.560353e+01,9.691352e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.048436e-16
1.569478e+01,9.894455e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.021794e-16
1.578603e+01,9.963903e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,6.090846e-17
1.587728e+01,9.840714e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.327602e-16
1.596852e+01,9.913397e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.657958e-16
1.605977e+01,9.808710e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.237515e-16
1.615102e+01,9.528824e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.449470e-16
1.624227e+01,7.034298e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.637438e-17
1.633352e+01,7.963234e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-7.220924e-18
1.642477e+01,9.540178e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.314778e-16
1.651602e+01,9.521720e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.146113e-17
1.660727e+01,9.502374e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.300503e-17
1.669851e+01,9.494533e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.864097e-16
1.678976e+01,9.364381e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.064488e-16
1.688101e+01,6.799420e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.056722e-16
1.697226e+01,7.845683e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.546815e-16
1.706351e+01,8.514469e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.007421e-16
1.715476e+01,8.245902e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.522574e-16
1.724601e+01,7.855344e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.475623e-16
1.733725e+01,8.923402e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.058252e-16
1.742850e+01,9.857040e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.645812e-16
1.751975e+01,9.995085e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,8.010737e-18
1.761100e+01,9.708445e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.643986e-16
1.770225e+01,9.844763e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.268186e-17
1.779350e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,3.412876e-18
1.788475e+01,9.366125e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.610690e-16
1.797600e+01,8.594301e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.711793e-16
1.806724e+01,9.257801e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.601796e-16
1.815849e+01,9.907145e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,5.552496e-17
1.824974e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,5.385273e-16
1.834099e+01,9.919871e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.803683e-16
1.843224e+01,9.461775e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.429270e-16
1.852349e+01,9.479423e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.409978e-17
1.861474e+01,9.838285e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.805627e-16
1.870599e+01,9.903068e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,8.207514e-17
1.879723e+01,9.733201e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,5.192914e-17
1.888848e+01,9.847288e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.477136e-16
1.897973e+01,9.578309e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,8.185621e-17
1.907098e+01,9.788985e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.338157e-16
1.916223e+01,9.298125e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.193670e-16
1.925348e+01,9.559026e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.721693e-17
1.934473e+01,9.961256e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.262202e-16
1.943598e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.863923e-16
1.952722e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.830632e-16
1.961847e+01,9.808453e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.090850e-16
1.970972e+01,9.900468e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.253284e-16
1.980097e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,1.080798e-16
1.989222e+01,9.237318e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.291644e-16
1.998347e+01,9.031252e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.618422e-16
2.007472e+01,9.178873e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.517474e-16
2.016596e+01,9.729068e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-8.759138e-17
2.025721e+01,9.665039e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.566863e-16
2.034846e+01,9.518488e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.041488e-16
2.043971e+01,9.792688e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.635865e-17
2.053096e+01,9.944682e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.855333e-16
2.062221e+01,9.825106e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,6.964643e-17
2.071346e+01,9.708292e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.264021e-16
2.080471e+01,9.823781e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.558332e-16
2.089595e+01,8.987986e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.648524e-16
2.098720e+01,8.776481e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.774122e-17
2.107845e+01,9.059604e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-5.193320e-17
2.116970e+01,9.664079e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.079448e-16
2.126095e+01,9.977212e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.206168e-16
2.135220e+01,9.970353e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.877191e-17
2.144345e+01,9.979630e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.979631e-16
2.153470e+01,9.969101e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.248607e-16
2.162594e+01,9.885364e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.847565e-16
2.171719e+01,8.372481e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.286840e-16
2.180844e+01,9.175455e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.441059e-16
2.189969e+01,9.986819e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.504543e-16
2.199094e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,3.264278e-17
2.208219e+01,9.928527e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.684753e-16
2.217344e+01,9.926911e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.043723e-16
2.226469e+01,9.742878e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.261716e-17
2.235593e+01,8.917575e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.420772e-16
2.244718e+01,9.516380e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,9.559014e-17
2.253843e+01,9.865149e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.473968e-16
2.262968e+01,9.556004e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.947494e-16
2.272093e+01,9.769870e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.286517e-16
2.281218e+01,9.554276e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.787434e-16
2.290343e+01,9.696376e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.447777e-17
2.299467e+01,9.850737e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,4.612438e-17
2.308592e+01,9.382239e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.940566e-16
2.317717e+01,8.872812e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-5.277689e-16
2.326842e+01,9.390405e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,2.394629e-16
2.335967e+01,9.754556e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.257802e-16
2.345092e+01,9.285912e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.890021e-16
2.354217e+01,9.683272e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.839593e-16
2.363342e+01,9.246781e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.215717e-16
2.372466e+01,9.087702e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.273948e-17
2.381591e+01,9.576706e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.358280e-16
2.390716e+01,9.893795e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.225732e-16
2.399841e+01,9.827369e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.507968e-16
2.408966e+01,9.505056e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-2.490881e-18
2.418091e+01,8.968642e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-3.336443e-16
2.427216e+01,9.559303e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-5.460589e-18
2.436341e+01,9.477009e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,3.447978e-16
2.445465e+01,9.657438e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.158687e-16
2.454590e+01,9.953694e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.399256e-16
2.463715e+01,1.000000e+00,-4.779983e-01,4.779983e-01,-7.381481e-01,2.947986e-16
2.472840e+01,9.847583e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,1.634865e-16
2.481965e+01,9.888700e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-4.053597e-17
2.491090e+01,9.507521e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,-1.452445e-16
2.500215e+01,9.714102e-01,-4.779983e-01,4.779983e-01,-7.381481e-01,7.123236e-18
